100,2013,127,1400,13.72,9.99,49.98,112.9,8.49,47.28,118,9.49,49.09,77.8,9.49,49.09,184.3,9.49,49.08,98.4,9,48.19,55.6,8.99,48.19,76,8.98,48.17,104,-6999,-6999,0,-6999,-6999,0
100,2013,127,1500,13.71,8.5,47.3,112.4,6.996,44.59,118,8.5,47.29,77.4,8.5,47.29,184.1,8,46.4,97.9,8.5,47.29,58,8,46.4,75.7,7,44.6,103.7,-6999,-6999,0,-6999,-6999,0
100,2013,127,1600,13.73,8.48,47.27,111.9,6.492,43.69,117.9,7.99,46.38,76.7,7.99,46.38,183.8,7.98,46.37,97.8,7.99,46.38,58.3,7.99,46.38,75.4,6.987,44.58,104,-6999,-6999,0,-6999,-6999,0
100,2013,127,1700,13.74,6.496,43.69,111.1,5.492,41.88,117.5,6.496,43.69,76.8,6.496,43.69,182.6,5.996,42.79,97.4,6.496,43.69,57.9,6.987,44.58,75.7,5.492,41.88,103.4,-6999,-6999,0,-6999,-6999,0
100,2013,127,1800,13.77,5.979,42.76,111.1,4.479,40.06,117.2,5.979,42.76,77,5.975,42.75,183.3,5.479,41.86,97.1,5.979,42.76,57,5.479,41.86,75.4,4.479,40.06,103.6,-6999,-6999,0,-6999,-6999,0
100,2013,127,1900,13.81,3.483,38.27,111.2,1.987,35.58,117.5,3.487,38.28,76.9,2.987,37.38,183.1,2.987,37.38,97.3,3.483,38.27,58.1,2.987,37.38,75.3,1.987,35.58,103.9,-6999,-6999,0,-6999,-6999,0
100,2013,127,2000,13.86,1.496,34.69,111.3,.492,32.88,117.2,1.992,35.59,76.8,1.496,34.69,181,1.496,34.69,133.8,1.496,34.69,58.2,1.496,34.69,75.2,.492,32.88,103.7,-6999,-6999,0,-6999,-6999,0
100,2013,127,2100,13.9,1,33.8,111.3,-.5,31.1,117.1,1,33.8,76.5,1,33.8,180.3,1,33.8,133.8,1,33.8,58.4,1,33.8,75.2,-.5,31.1,103.7,-6999,-6999,0,-6999,-6999,0
100,2013,127,2200,13.92,.996,33.79,111.4,-.504,31.09,117,.996,33.79,76.7,.996,33.79,86.9,.996,33.79,133.8,.996,33.79,58.5,.996,33.79,75.2,-.504,31.09,103.3,-6999,-6999,0,-6999,-6999,0
100,2013,127,2300,13.94,.492,32.88,111.2,-1.008,30.18,116.6,.492,32.88,76.6,.492,32.88,86.7,.492,32.88,134.4,.487,32.88,58.1,.492,32.88,75.2,-1.008,30.18,103.5,-6999,-6999,0,-6999,-6999,0
100,2013,127,2400,13.95,-.508,31.09,111.4,-2.004,28.39,116.5,-.504,31.09,76.6,-.508,31.09,86.8,-.504,31.09,133.9,-1,30.2,58,-.504,31.09,75.1,-2.004,28.39,103.7,-6999,-6999,0,-6999,-6999,0
100,2013,128,100,13.98,-1.496,29.31,110.8,-2.5,27.5,116.5,-1,30.2,76.6,-1.496,29.31,86.6,-1,30.2,133.9,-1.004,30.19,58,-1,30.2,75.1,-2.5,27.5,103.7,-6999,-6999,0,-6999,-6999,0
100,2013,128,200,14,-1,30.2,110.8,-2.5,27.5,116.3,-1,30.2,76.6,-1,30.2,86.6,-1,30.2,134.4,-1.496,29.31,57.8,-1,30.2,75.1,-2.5,27.5,103.7,-6999,-6999,0,-6999,-6999,0
