100,2013,141,1700,13.75,6,42.8,79.1,4.504,40.11,86.3,6,42.8,48.4,6,42.8,184.5,6,42.8,58.4,6,42.8,24.5,5.504,41.91,40,4.504,40.11,73,-6999,-6999,0,-6999,-6999,0
100,2013,141,1800,13.77,5.992,42.78,78.9,4.987,40.98,86.2,5.992,42.78,48.2,5.992,42.78,184.5,5.987,42.78,58.6,5.992,42.78,23,5.987,42.78,39.4,4.983,40.97,73.1,-6999,-6999,0,-6999,-6999,0
100,2013,141,1900,13.8,4.979,40.96,79.1,3.479,38.26,86,4.979,40.96,48.4,4.979,40.96,184.4,4.483,40.07,58,4.979,40.96,21.2,4.483,40.07,39.6,2.983,37.37,73.5,-6999,-6999,0,-6999,-6999,0
100,2013,141,2000,13.84,2.479,36.46,79,.983,33.77,85.8,2.483,36.47,48.4,2.483,36.47,183.2,2.483,36.47,58.3,2.483,36.47,21.8,2.483,36.47,39.8,.983,33.77,73.5,-6999,-6999,0,-6999,-6999,0
100,2013,141,2100,13.9,-.004,31.99,79.1,-1.004,30.19,86.2,.496,32.89,48.6,.496,32.89,183.5,.492,32.88,58,.492,32.88,21.5,.496,32.89,39.7,-1.004,30.19,73.7,-6999,-6999,0,-6999,-6999,0
100,2013,141,2200,13.94,-.5,31.1,79.1,-1.504,29.29,85.9,-.004,31.99,48.4,-.004,31.99,183.6,-.5,31.1,58,-.504,31.09,21.5,-.004,31.99,39.8,-1.5,29.3,73.7,-6999,-6999,0,-6999,-6999,0
100,2013,141,2300,13.96,-.512,31.08,79.1,-2.008,28.38,85.9,-.508,31.09,48.4,-.508,31.09,183.4,-.508,31.09,58.2,-1.008,30.18,21.4,-.508,31.09,39.6,-1.512,29.28,72.9,-6999,-6999,0,-6999,-6999,0
100,2013,141,2400,14,-2,28.4,79.1,-3,26.6,85.9,-1.504,29.29,48.7,-1.504,29.29,183.4,-1.504,29.29,120.3,-2,28.4,21.8,-1.5,29.3,39.7,-3,26.6,72.9,-6999,-6999,0,-6999,-6999,0
100,2013,142,100,14.02,-1.987,28.42,79.1,-2.992,26.62,85.9,-1.987,28.42,48.8,-1.987,28.42,183.6,-1.987,28.42,58,-1.992,28.41,21.6,-1.492,29.32,39.8,-2.992,26.62,73.8,-6999,-6999,0,-6999,-6999,0
100,2013,142,200,14.01,-.5,31.1,79.1,-2,28.4,85.9,-.5,31.1,48.8,-.5,31.1,183.6,-.5,31.1,58,-1,30.2,22,-.5,31.1,39.8,-2,28.4,73.8,-6999,-6999,0,-6999,-6999,0
