100,2012,308,1000,13.84,2,29.2,212.4,.8,27.04,10.3,2,29.2,1.3,1.5,28.3,8.3,2,29.2,123.2,1.6,28.48,-7.8,1.6,28.48,3.3,.8,27.04,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,308,1100,13.85,2.269,35.79,212.4,1.005,33.51,10.3,2.463,36.14,1.2,2.005,35.31,7.9,2.375,35.98,132.9,2.181,35.63,-6.8,2.042,35.38,3.2,1.074,33.64,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,308,1200,13.86,2.496,36.49,213.3,.996,33.79,10.6,2.496,36.49,1.2,2,35.6,7.7,2.496,36.49,133.3,2.496,36.49,-7.1,2.492,36.48,3.2,1.492,34.68,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,308,1300,13.9,2,35.6,212.5,.504,32.91,10.7,2,35.6,1.4,2,35.6,7.7,2,35.6,133,2,35.6,-6.8,1.504,34.71,3,.5,32.9,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,308,1400,13.92,2.021,35.64,212.3,1.012,33.82,10.7,2.017,35.63,1.1,2.017,35.63,7.6,2.017,35.63,3.3,2.017,35.63,-9.4,2.017,35.63,3.2,.521,32.94,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,308,1500,13.88,4.5,40.1,212.8,2.504,36.51,10.6,4.004,39.21,1,4.004,39.21,180.7,4.004,39.21,3.2,4.004,39.21,-9,4.004,39.21,3.2,3.004,37.41,6,-6999,-6999,0,-6999,-6999,0
100,2012,308,1600,13.88,4.492,40.09,212.9,2.992,37.38,10.4,4.492,40.09,.2,4.487,40.08,8.3,4.492,40.09,122.9,4.487,40.08,-7.2,4.492,40.09,2.9,3.487,38.28,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,308,1700,13.88,3.492,38.29,211.4,1.992,35.59,10.7,3.487,38.28,.9,2.992,37.38,8.6,3.487,38.28,3.6,2.992,37.38,-9.1,3.487,38.28,3,1.987,35.58,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,308,1800,13.9,2.479,36.46,11.4,.979,33.76,10.8,1.983,35.57,.7,1.983,35.57,8.7,1.983,35.57,3.7,1.983,35.57,-8.3,1.983,35.57,3,.483,32.87,5.6,-6999,-6999,0,-6999,-6999,0
100,2012,308,1900,13.92,.008,32.01,10.9,-1.496,29.31,10.6,.004,32.01,.7,.004,32.01,8.3,.004,32.01,3.5,.004,32.01,-8.3,.004,32.01,3.3,-1.492,29.32,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,308,2000,13.95,.996,33.79,11.2,-1,30.2,10.8,.496,32.89,.6,.496,32.89,8.8,.496,32.89,3.7,.5,32.9,-8,.5,32.9,3.1,-.504,31.09,5.4,-6999,-6999,0,-6999,-6999,0
100,2012,308,2100,13.96,.504,32.91,10.9,-.996,30.21,10.6,.008,32.01,.6,.008,32.01,9.1,.008,32.01,3.4,.504,32.91,-8.2,.508,32.91,3.2,-.992,30.21,5,-6999,-6999,0,-6999,-6999,0
100,2012,308,2200,13.97,1,33.8,211.8,-.504,31.09,10.6,1,33.8,.6,.996,33.79,8.8,1,33.8,3.4,1,33.8,-8.5,1.492,34.68,3.1,-.004,31.99,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,308,2300,13.96,1,33.8,213.8,-.996,30.21,11.4,1,33.8,1.8,.504,32.91,9.6,1,33.8,123,1,33.8,-7.9,.504,32.91,2.7,-.5,31.1,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,308,2400,13.95,1.004,33.81,213.8,-.496,31.11,11.4,1.004,33.81,.7,1.004,33.81,9.3,1.004,33.81,133,1.004,33.81,-6.9,1.004,33.81,3,-.492,31.12,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,100,13.95,1.5,34.7,213.8,0,32,11.2,1.5,34.7,1.2,1.496,34.69,9.1,1.5,34.7,3.7,1.496,34.69,-7.2,1.5,34.7,2.5,.496,32.89,5,-6999,-6999,0,-6999,-6999,0
100,2012,309,200,13.95,1.5,34.7,213.8,0,32,10.5,1.5,34.7,.9,1.004,33.81,7.9,1.5,34.7,3.2,1.004,33.81,-7.9,1.5,34.7,2.8,0,32,5,-6999,-6999,0,-6999,-6999,0
100,2012,309,300,13.94,1.5,34.7,213.8,0,32,10.8,1.5,34.7,1.1,1.5,34.7,8.4,1.5,34.7,3.2,1.5,34.7,-9.1,1.5,34.7,3,.004,32.01,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,400,13.94,1.496,34.69,213.8,-.004,31.99,11.4,1.496,34.69,.9,1.496,34.69,8.3,1.496,34.69,3.4,1.496,34.69,-8,1.496,34.69,2.8,.492,32.88,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,309,500,13.94,1.004,33.81,213.3,-.496,31.11,11.4,1.004,33.81,1.2,1.004,33.81,8.8,1.004,33.81,3.2,1.004,33.81,-7.9,1.004,33.81,2.7,-.492,31.12,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,600,13.94,1.492,34.68,213,-.008,31.98,11.4,1.492,34.68,1.2,1.492,34.68,8.8,1.487,34.68,3.7,1.492,34.68,-8.5,1.492,34.68,2.5,.487,32.88,5.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,700,13.95,.512,32.92,212.5,-.987,30.22,11.2,.512,32.92,1,.512,32.92,9.1,.017,32.03,133.3,.512,32.92,-5.9,.512,32.92,2.5,-.983,30.23,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,309,800,13.94,1.996,35.59,212.5,.496,32.89,11.4,1.996,35.59,1.1,1.996,35.59,9.3,1.996,35.59,133.3,1.996,35.59,-9.3,1.996,35.59,2.7,.996,33.79,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,900,13.94,1.504,34.71,10.5,.004,32.01,11.4,1.504,34.71,.7,1.504,34.71,9.1,1.504,34.71,133.8,1.504,34.71,-9.3,1.504,34.71,2.5,.5,32.9,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,1000,13.92,2.004,35.61,211.4,.504,32.91,11,2.004,35.61,.8,2.004,35.61,9.4,2.004,35.61,133.2,2.004,35.61,-8,2.004,35.61,2.5,.508,32.91,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,1100,13.92,2.5,36.5,211.4,1,33.8,11.2,2.5,36.5,.7,2.5,36.5,9.5,2.5,36.5,133.7,2.5,36.5,-7.8,2.5,36.5,2.4,1.5,34.7,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,1200,13.9,2.504,36.51,10.1,1.004,33.81,11.2,2.504,36.51,1,2.504,36.51,9.5,2.504,36.51,3.3,2.504,36.51,-8.2,2.504,36.51,2.4,1.504,34.71,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,309,1300,13.89,2.996,37.39,10.3,1.496,34.69,11.3,2.996,37.39,1.2,2.996,37.39,9.8,2.996,37.39,3.4,2.996,37.39,-9.2,2.996,37.39,2.4,1.996,35.59,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,1400,13.89,2.508,36.51,10.4,1.008,33.82,11.2,2.508,36.51,1.3,2.508,36.51,10,2.508,36.51,3.5,2.508,36.51,-8.1,2.508,36.51,2.6,1.508,34.71,4,-6999,-6999,0,-6999,-6999,0
100,2012,309,1500,13.88,3.5,38.3,10.4,2,35.6,11,3.5,38.3,1.1,3.5,38.3,9.7,3.5,38.3,3.5,3.5,38.3,-6.8,3.5,38.3,2.6,2.5,36.5,4,-6999,-6999,0,-6999,-6999,0
100,2012,309,1600,13.88,3.496,38.29,10.6,1.996,35.59,11.4,3.496,38.29,1.3,3.496,38.29,9.8,3.496,38.29,3.6,3.496,38.29,-9.2,3.496,38.29,2.6,2.496,36.49,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,309,1700,13.88,2.992,37.38,10.5,1.496,34.69,11,2.992,37.38,1.2,2.992,37.38,10,2.992,37.38,3.6,2.992,37.38,-9.8,2.992,37.38,2.4,1.992,35.59,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,309,1800,13.9,1.996,35.59,10.7,.992,33.79,11.2,1.996,35.59,1.2,1.996,35.59,10.1,1.996,35.59,3.2,1.996,35.59,-9.6,1.996,35.59,2.5,.996,33.79,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,309,1900,13.92,1.5,34.7,10.7,0,32,10.8,1.5,34.7,1.1,1.5,34.7,9.9,1.5,34.7,3.2,1.5,34.7,-10.2,1.5,34.7,2.5,.496,32.89,5,-6999,-6999,0,-6999,-6999,0
100,2012,309,2000,13.92,1.5,34.7,10.7,-.004,31.99,11.2,1.496,34.69,1.3,1.496,34.69,10,1.496,34.69,133.3,1.496,34.69,-9.2,1.496,34.69,2.7,0,32,5,-6999,-6999,0,-6999,-6999,0
100,2012,309,2100,13.93,1.496,34.69,10.6,-.5,31.1,10.9,1,33.8,.9,.996,33.79,10,.996,33.79,3.5,1,33.8,-8,.996,33.79,2.3,-.004,31.99,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,309,2200,13.94,.996,33.79,10.9,-.5,31.1,10.6,.996,33.79,1.2,.5,32.9,10,.5,32.9,3.5,.996,33.79,-7.3,.5,32.9,2.3,-.504,31.09,5.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,2300,13.95,.5,32.9,10.9,-.504,31.09,10.6,.5,32.9,1.4,.5,32.9,10,.5,32.9,133.8,.5,32.9,-8.8,.5,32.9,2.3,-1,30.2,5.4,-6999,-6999,0,-6999,-6999,0
100,2012,309,2400,13.96,.504,32.91,10.9,-.996,30.21,10.7,.504,32.91,1.3,.504,32.91,10,.504,32.91,133.8,.5,32.9,-7.8,.504,32.91,2.3,-.996,30.21,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,310,100,13.96,1,33.8,10.6,-.5,31.1,10.7,1,33.8,1.3,.996,33.79,10.2,1,33.8,133.8,.5,32.9,-7.8,1,33.8,2.3,-.5,31.1,5.2,-6999,-6999,0,-6999,-6999,0
100,2012,310,200,13.96,.996,33.79,10.9,-.504,31.09,10.6,.996,33.79,1,.5,32.9,10,.996,33.79,133.8,.5,32.9,-8.1,.996,33.79,2.3,-.504,31.09,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,300,13.96,.496,32.89,11.1,-1.004,30.19,10.8,.496,32.89,1.4,.496,32.89,10.2,.496,32.89,133.8,.5,32.9,-8.5,.496,32.89,2.3,-1,30.2,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,400,13.97,0,32,10.6,-1.5,29.3,10.3,0,32,1.4,0,32,9.9,0,32,133.8,.496,32.89,-8.8,-.004,31.99,2.3,-1.004,30.19,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,500,13.98,-.004,31.99,10.8,-1.5,29.3,10.1,-.004,31.99,1.1,-.004,31.99,9.9,-.004,31.99,133.9,-.008,31.98,-8.5,-.5,31.1,2.3,-1.504,29.29,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,310,600,13.96,-.479,31.14,10.5,-1.483,29.33,11,-.479,31.14,1.4,-.479,31.14,9.7,-.479,31.14,133,-.975,30.24,-8.5,-.479,31.14,2.4,-1.979,28.44,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,310,700,13.95,1.996,35.59,10.7,.5,32.9,9.5,1.996,35.59,1.2,1.996,35.59,10.1,1.996,35.59,3.7,1.996,35.59,-9.3,1.996,35.59,2.2,.5,32.9,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,310,800,13.93,1.512,34.72,10.1,.508,32.91,10.6,1.512,34.72,1.6,1.508,34.71,10,1.512,34.72,3.3,1.512,34.72,-8.2,1.512,34.72,2.4,.512,32.92,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,310,900,13.9,3.008,37.41,10.2,1.508,34.71,10.3,3.008,37.41,1.2,2.508,36.51,10,3.008,37.41,3,3.004,37.41,-7.4,3.004,37.41,2.1,2.004,35.61,4,-6999,-6999,0,-6999,-6999,0
100,2012,310,1000,13.88,4.004,39.21,10,2.504,36.51,10.6,4.012,39.22,.8,3.508,38.32,9.4,4.004,39.21,3.2,3.508,38.32,-7.2,3.504,38.31,1.9,2.508,36.51,3.7,-6999,-6999,0,-6999,-6999,0
100,2012,310,1100,13.83,4.504,40.11,10.5,3.004,37.41,10.8,5.5,41.9,1.1,4.508,40.12,7.9,4.504,40.11,3.1,4.504,40.11,-8.3,4.008,39.21,2.1,3.508,38.32,3.3,-6999,-6999,0,-6999,-6999,0
100,2012,310,1200,13.82,5.012,41.02,10.3,3.512,38.32,9.8,5.508,41.91,.6,5.508,41.91,8,5.012,41.02,2.6,5.012,41.02,-9.3,5.012,41.02,2.4,4.508,40.12,4,-6999,-6999,0,-6999,-6999,0
100,2012,310,1300,13.81,6.483,43.67,10,4.987,40.98,10.4,6.487,43.68,.7,6.483,43.67,8.9,6.487,43.68,2.8,6.487,43.68,-5.7,6.483,43.67,2.3,5.483,41.87,4,-6999,-6999,0,-6999,-6999,0
100,2012,310,1400,13.81,4.504,40.11,9.5,3.504,38.31,10.6,5,41,.8,4.504,40.11,181.7,5,41,2.8,5,41,-5.7,4.504,40.11,1.8,3.504,38.31,3.8,-6999,-6999,0,-6999,-6999,0
100,2012,310,1500,13.81,5.004,41.01,9.3,4,39.2,10.9,5.004,41.01,1.1,5,41,181.7,5.004,41.01,2.1,5.004,41.01,-5,5.004,41.01,1.8,4.004,39.21,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,1600,13.82,5.492,41.88,8.2,3.992,39.18,11,5.492,41.88,1,4.996,40.99,8.1,5.492,41.88,2.4,5.492,41.88,-6,5.492,41.88,1.3,4.492,40.09,3.7,-6999,-6999,0,-6999,-6999,0
100,2012,310,1700,13.82,4.492,40.09,8.6,2.996,37.39,10.8,4.492,40.09,.9,4.492,40.09,8.8,4.492,40.09,2.7,4.492,40.09,-5.8,4.492,40.09,1.6,3.492,38.29,4,-6999,-6999,0,-6999,-6999,0
100,2012,310,1800,13.85,3.5,38.3,9.6,2.496,36.49,11.2,3.5,38.3,.9,3.5,38.3,9.2,3.5,38.3,2.7,3.5,38.3,-4.4,3.496,38.29,1.4,2.496,36.49,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,310,1900,13.86,3.5,38.3,8.6,2,35.6,10.5,3.496,38.29,.6,3.496,38.29,8.8,3.496,38.29,2.8,3.496,38.29,-5.2,3,37.4,1.6,2,35.6,4.2,-6999,-6999,0,-6999,-6999,0
100,2012,310,2000,13.88,3.5,38.3,8.6,2,35.6,10.5,3.004,37.41,.6,3.004,37.41,8.5,3.004,37.41,2.7,3.004,37.41,-4.9,3.004,37.41,1.6,2.004,35.61,4,-6999,-6999,0,-6999,-6999,0
100,2012,310,2100,13.88,3.496,38.29,8.3,1.996,35.59,10.2,3.496,38.29,.4,3.492,38.29,8.9,3.492,38.29,2.4,3.492,38.29,-5,3.492,38.29,1.2,2.492,36.49,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,2200,13.88,2.996,37.39,10,1.496,34.69,10.7,2.996,37.39,1,2.5,36.5,9.2,2.5,36.5,2.9,2.5,36.5,-4.7,2.5,36.5,1.4,1.496,34.69,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,310,2300,13.9,2.5,36.5,9.5,1,33.8,10.8,2.5,36.5,1,2.5,36.5,9.4,2.5,36.5,2.9,2.5,36.5,-5.3,2.5,36.5,1.7,1.004,33.81,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,310,2400,13.9,2.5,36.5,9.5,1,33.8,10.4,2.5,36.5,.7,2.5,36.5,9.2,2.5,36.5,2.9,2.5,36.5,-4.3,2.5,36.5,1.7,1.5,34.7,4.4,-6999,-6999,0,-6999,-6999,0
100,2012,311,100,13.9,2.496,36.49,9.7,1,33.8,10.4,2.5,36.5,.7,2.496,36.49,9.4,2.496,36.49,3.1,2.496,36.49,-4.6,2.496,36.49,1.9,1.496,34.69,4.6,-6999,-6999,0,-6999,-6999,0
100,2012,311,200,13.92,2,35.6,9.2,.996,33.79,10.3,2.492,36.49,.7,1.996,35.59,9.1,2,35.6,133.3,1.996,35.59,-5.4,2,35.6,1.5,.996,33.79,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,311,300,13.92,1.996,35.59,9.4,.496,32.89,10.2,1.5,34.7,.6,1.5,34.7,9.1,1.996,35.59,133.3,1.5,34.7,-4.8,1.996,35.59,1.7,.5,32.9,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,311,400,13.92,1.5,34.7,9.4,0,32,10.7,1.5,34.7,.9,1.5,34.7,9.4,1.5,34.7,133.3,1.5,34.7,-4.6,1.504,34.71,1.7,.5,32.9,4.8,-6999,-6999,0,-6999,-6999,0
100,2012,311,500,13.93,1.492,34.68,9.4,-.008,31.98,10.6,1.492,34.68,.7,1.492,34.68,9.2,1.492,34.68,133.8,1.492,34.68,-5,1.987,35.58,1.5,.492,32.88,5.2,-6999,-6999,0,-6999,-6999,0
